"pokemon_id","version_group_id","move_id","pokemon_move_method_id","level","order"
190,18,218,4,0,""
190,18,226,1,11,""
190,18,228,2,0,""
190,18,231,3,0,""
190,18,237,4,0,""
190,18,240,4,0,""
190,18,241,4,0,""
190,18,247,4,0,""
190,18,251,2,0,""
190,18,252,2,0,""
190,18,253,3,0,""
190,18,263,4,0,""
190,18,264,3,0,""
190,18,269,4,0,""
190,18,272,3,0,""
190,18,279,2,0,""
190,18,280,4,0,""
190,18,282,3,0,""
190,18,289,3,0,""
190,18,310,1,8,""
190,18,321,1,15,""
190,18,332,4,0,""
190,18,340,2,0,""
190,18,340,3,0,""
190,18,343,2,0,""
190,18,343,3,0,""
190,18,351,3,0,""
190,18,352,3,0,""
190,18,369,4,0,""
190,18,371,4,0,""
190,18,374,1,36,""
190,18,374,4,0,""
190,18,387,1,43,""
190,18,387,3,0,""
190,18,402,3,0,""
190,18,415,2,0,""
190,18,417,1,39,""
190,18,421,4,0,""
190,18,441,3,0,""
190,18,447,4,0,""
190,18,458,1,32,""
190,18,490,4,0,""
190,18,492,3,0,""
190,18,496,4,0,""
190,18,501,2,0,""
190,18,512,4,0,""
190,18,526,4,0,""
190,18,541,2,0,""
190,18,590,4,0,""
191,18,14,4,0,""
191,18,38,1,37,""
191,18,71,1,1,1.0
191,18,72,1,10,""
191,18,73,1,13,""
191,18,73,2,0,""
191,18,74,1,1,2.0
191,18,75,1,16,""
191,18,76,1,34,""
191,18,76,4,0,""
191,18,92,4,0,""
191,18,104,4,0,""
191,18,113,4,0,""
191,18,117,2,0,""
191,18,156,4,0,""
191,18,164,4,0,""
191,18,173,3,0,""
191,18,174,2,0,""
191,18,182,4,0,""
191,18,188,4,0,""
191,18,202,1,22,""
191,18,202,3,0,""
191,18,203,2,0,""
191,18,207,4,0,""
191,18,213,4,0,""
191,18,214,4,0,""
191,18,216,4,0,""
191,18,218,4,0,""
191,18,219,4,0,""
191,18,227,2,0,""
191,18,230,2,0,""
191,18,234,2,0,""
191,18,235,1,28,""
191,18,235,3,0,""
191,18,237,4,0,""
191,18,241,1,40,""
191,18,241,4,0,""
191,18,253,3,0,""
191,18,263,4,0,""
191,18,267,2,0,""
191,18,267,4,0,""
191,18,270,2,0,""
191,18,270,3,0,""
191,18,275,1,4,""
191,18,275,2,0,""
191,18,283,1,25,""
191,18,283,3,0,""
191,18,320,1,7,""
191,18,320,2,0,""
191,18,363,1,31,""
191,18,363,2,0,""
191,18,388,1,19,""
191,18,388,3,0,""
191,18,402,1,43,""
191,18,402,3,0,""
191,18,412,4,0,""
191,18,414,3,0,""
191,18,447,4,0,""
191,18,495,3,0,""
191,18,496,4,0,""
191,18,580,2,0,""
191,18,590,4,0,""
192,18,1,1,1,3.0
192,18,14,4,0,""
192,18,38,1,37,""
192,18,63,4,0,""
192,18,71,1,1,2.0
192,18,72,1,10,""
192,18,73,1,13,""
192,18,74,1,1,4.0
192,18,75,1,16,""
192,18,76,1,34,""
192,18,76,4,0,""
192,18,80,1,28,""
192,18,92,4,0,""
192,18,104,4,0,""
192,18,113,4,0,""
192,18,156,4,0,""
192,18,164,4,0,""
192,18,173,3,0,""
192,18,182,4,0,""
192,18,188,4,0,""
192,18,202,1,22,""
192,18,202,3,0,""
192,18,207,4,0,""
192,18,213,4,0,""
192,18,214,4,0,""
192,18,216,4,0,""
192,18,218,4,0,""
192,18,219,4,0,""
192,18,235,3,0,""
192,18,237,4,0,""
192,18,241,1,40,""
192,18,241,4,0,""
192,18,253,3,0,""
192,18,263,4,0,""
192,18,267,4,0,""
192,18,270,3,0,""
192,18,275,1,4,""
192,18,283,3,0,""
192,18,320,1,7,""
192,18,331,1,25,""
192,18,363,1,31,""
192,18,388,1,19,""
192,18,388,3,0,""
192,18,402,3,0,""
192,18,412,4,0,""
192,18,414,3,0,""
192,18,416,4,0,""
192,18,437,1,43,""
192,18,447,4,0,""
192,18,495,3,0,""
192,18,496,4,0,""
192,18,572,1,50,""
192,18,579,1,1,1.0
192,18,590,4,0,""
193,18,17,1,43,""
193,18,18,2,0,""
193,18,33,1,1,1.0
193,18,38,2,0,""
193,18,48,1,22,""
193,18,49,1,14,""
193,18,76,4,0,""
193,18,92,4,0,""
193,18,94,4,0,""
193,18,95,1,38,""
193,18,98,1,6,""
193,18,103,1,46,""
193,18,104,1,11,""
193,18,104,4,0,""
193,18,138,4,0,""
193,18,141,2,0,""
193,18,156,4,0,""
193,18,164,4,0,""
193,18,168,4,0,""
193,18,173,3,0,""
193,18,179,2,0,""
193,18,182,4,0,""
193,18,185,2,0,""
193,18,193,1,1,2.0
193,18,197,1,17,""
193,18,202,3,0,""
193,18,207,4,0,""
193,18,211,4,0,""
193,18,213,4,0,""
193,18,214,4,0,""
193,18,216,4,0,""
193,18,218,4,0,""
193,18,228,1,30,""
193,18,228,2,0,""
193,18,237,4,0,""
193,18,241,4,0,""
193,18,246,1,33,""
193,18,247,4,0,""
193,18,253,1,27,""
193,18,253,3,0,""
193,18,263,4,0,""
193,18,290,2,0,""
193,18,318,2,0,""
193,18,324,2,0,""
193,18,324,3,0,""
193,18,332,4,0,""
193,18,355,4,0,""
193,18,364,2,0,""
193,18,366,3,0,""
193,18,369,1,49,""
193,18,369,4,0,""
193,18,403,1,54,""
193,18,405,1,57,""
193,18,432,3,0,""
193,18,450,3,0,""
193,18,496,4,0,""
193,18,590,4,0,""
194,18,8,3,0,""
194,18,21,1,15,""
194,18,24,2,0,""
194,18,34,2,0,""
194,18,39,1,1,2.0
194,18,54,1,43,1.0
194,18,55,1,1,1.0
194,18,57,4,0,""
194,18,58,4,0,""
194,18,59,4,0,""
194,18,68,2,0,""
194,18,89,1,33,""
194,18,89,4,0,""
194,18,92,4,0,""
194,18,104,4,0,""
194,18,105,2,0,""
194,18,114,1,43,2.0
194,18,127,4,0,""
194,18,133,1,23,""
194,18,156,4,0,""
194,18,164,4,0,""
194,18,173,3,0,""
194,18,174,2,0,""
194,18,182,4,0,""
194,18,188,4,0,""
194,18,196,3,0,""
194,18,201,4,0,""
194,18,207,4,0,""
194,18,213,4,0,""
194,18,214,2,0,""
194,18,214,4,0,""
194,18,216,4,0,""
194,18,218,4,0,""
194,18,219,4,0,""
194,18,227,2,0,""
194,18,231,3,0,""
194,18,237,4,0,""
194,18,240,1,37,""
194,18,240,4,0,""
194,18,246,2,0,""
194,18,254,2,0,""
194,18,255,2,0,""
194,18,256,2,0,""
194,18,258,4,0,""
194,18,263,4,0,""
194,18,281,1,29,""
194,18,300,1,5,""
194,18,300,2,0,""
194,18,330,1,47,""
194,18,341,1,9,""
194,18,352,3,0,""
194,18,385,2,0,""
194,18,401,3,0,""
194,18,414,3,0,""
194,18,426,1,19,""
194,18,482,4,0,""
194,18,491,2,0,""
194,18,495,2,0,""
194,18,495,3,0,""
194,18,496,4,0,""
194,18,503,4,0,""
194,18,523,4,0,""
194,18,590,4,0,""
194,18,598,2,0,""
194,18,611,4,0,""
194,18,612,2,0,""
194,18,707,3,0,""
195,18,8,3,0,""
195,18,21,1,15,""
195,18,39,1,1,2.0
195,18,54,1,48,1.0
195,18,55,1,1,1.0
195,18,57,4,0,""
195,18,58,4,0,""
195,18,59,4,0,""
195,18,63,4,0,""
195,18,89,1,36,""
195,18,89,4,0,""
195,18,92,4,0,""
195,18,104,4,0,""
195,18,114,1,48,2.0
195,18,127,4,0,""
195,18,133,1,24,""
195,18,156,4,0,""
195,18,157,4,0,""
195,18,164,4,0,""
195,18,168,4,0,""
195,18,173,3,0,""
195,18,182,4,0,""
195,18,188,4,0,""
195,18,196,3,0,""
195,18,201,4,0,""
195,18,207,4,0,""
195,18,213,4,0,""
195,18,214,4,0,""
195,18,216,4,0,""
195,18,218,4,0,""
195,18,219,4,0,""
195,18,231,3,0,""
195,18,237,4,0,""
195,18,240,1,41,""
195,18,240,4,0,""
195,18,258,4,0,""
195,18,263,4,0,""
195,18,264,3,0,""
195,18,280,4,0,""
195,18,281,1,31,""
195,18,300,1,1,3.0
195,18,300,1,5,""
195,18,317,4,0,""
195,18,330,1,53,""
195,18,341,1,9,""
195,18,352,3,0,""
195,18,374,4,0,""
195,18,401,3,0,""
195,18,411,4,0,""
195,18,414,3,0,""
195,18,416,4,0,""
195,18,426,1,19,""
195,18,444,4,0,""
195,18,482,4,0,""
195,18,495,3,0,""
195,18,496,4,0,""
195,18,503,4,0,""
195,18,523,4,0,""
195,18,590,4,0,""
195,18,611,4,0,""
195,18,707,3,0,""
196,18,28,1,5,""
196,18,33,1,1,3.0
196,18,39,1,1,4.0
196,18,60,1,20,""
196,18,63,4,0,""
196,18,92,4,0,""
196,18,93,1,0,""
196,18,93,1,1,1.0
196,18,94,1,37,""
196,18,94,4,0,""
196,18,98,1,13,""
196,18,104,4,0,""
196,18,113,4,0,""
196,18,115,4,0,""
196,18,129,1,17,""
196,18,138,4,0,""
196,18,156,4,0,""
196,18,164,4,0,""
196,18,173,3,0,""
196,18,182,4,0,""
196,18,207,4,0,""
196,18,213,4,0,""
196,18,214,4,0,""
196,18,215,3,0,""
196,18,216,4,0,""
196,18,218,4,0,""
196,18,231,3,0,""
196,18,234,1,33,""
196,18,237,4,0,""
196,18,240,4,0,""
196,18,241,4,0,""
196,18,244,1,29,""
196,18,244,4,0,""
196,18,247,4,0,""
196,18,248,1,25,""
196,18,263,4,0,""
196,18,270,1,1,2.0
196,18,270,3,0,""
196,18,271,3,0,""
196,18,277,3,0,""
196,18,285,3,0,""
196,18,304,3,0,""
196,18,324,3,0,""
196,18,343,3,0,""
196,18,347,4,0,""
196,18,384,1,45,""
196,18,387,1,41,""
196,18,387,3,0,""
196,18,416,4,0,""
196,18,428,3,0,""
196,18,433,4,0,""
196,18,447,4,0,""
196,18,473,4,0,""
196,18,477,3,0,""
196,18,478,3,0,""
196,18,496,4,0,""
196,18,497,4,0,""
196,18,502,3,0,""
196,18,526,4,0,""
196,18,590,4,0,""
196,18,605,4,0,""
196,18,608,1,9,""
196,18,673,3,0,""
197,18,28,1,5,""
197,18,33,1,1,3.0
197,18,39,1,1,4.0
197,18,63,4,0,""
197,18,92,4,0,""
197,18,94,4,0,""
197,18,98,1,13,""
197,18,103,1,29,""
197,18,104,4,0,""
197,18,109,1,17,""
197,18,138,4,0,""
197,18,156,4,0,""
197,18,164,4,0,""
197,18,173,3,0,""
197,18,180,3,0,""
197,18,182,4,0,""
197,18,185,1,20,""
197,18,207,4,0,""
197,18,212,1,37,""
197,18,213,4,0,""
197,18,214,4,0,""
197,18,215,3,0,""
197,18,216,4,0,""
197,18,218,4,0,""
197,18,228,1,0,""
197,18,228,1,1,1.0
197,18,231,3,0,""
197,18,236,1,33,""
197,18,237,4,0,""
197,18,240,4,0,""
197,18,241,4,0,""
197,18,244,4,0,""
197,18,247,4,0,""
197,18,259,4,0,""
197,18,263,4,0,""
197,18,269,4,0,""
197,18,270,1,1,2.0
197,18,270,3,0,""
197,18,289,3,0,""
197,18,304,3,0,""
197,18,343,3,0,""
197,18,371,4,0,""
197,18,372,1,25,""
197,18,385,1,45,""
197,18,387,1,41,""
197,18,387,3,0,""
197,18,399,4,0,""
197,18,416,4,0,""
197,18,472,3,0,""
197,18,492,3,0,""
197,18,496,4,0,""
197,18,497,4,0,""
197,18,526,4,0,""
197,18,555,4,0,""
197,18,590,4,0,""
197,18,608,1,9,""
197,18,673,3,0,""
197,18,675,3,0,""
198,18,17,1,15,""
198,18,17,2,0,""
198,18,18,2,0,""
198,18,19,4,0,""
198,18,64,1,1,1.0
198,18,65,2,0,""
198,18,86,4,0,""
198,18,92,4,0,""
198,18,94,4,0,""
198,18,101,1,21,""
198,18,103,2,0,""
198,18,104,4,0,""
198,18,109,2,0,""
198,18,114,1,11,""
198,18,119,2,0,""
198,18,138,4,0,""
198,18,143,2,0,""
198,18,143,3,0,""
198,18,156,4,0,""
198,18,164,4,0,""
198,18,168,4,0,""
198,18,173,3,0,""
198,18,180,3,0,""
198,18,182,4,0,""
198,18,185,1,35,""
198,18,185,2,0,""
198,18,195,2,0,""
198,18,196,3,0,""
198,18,207,4,0,""
198,18,211,4,0,""
198,18,212,1,41,""
198,18,213,4,0,""
198,18,214,4,0,""
198,18,216,4,0,""
198,18,218,4,0,""
198,18,228,1,5,""
198,18,237,4,0,""
198,18,240,4,0,""
198,18,241,4,0,""
198,18,244,4,0,""
198,18,247,4,0,""
198,18,253,3,0,""
198,18,257,3,0,""
198,18,259,1,61,""
198,18,259,4,0,""
198,18,260,2,0,""
198,18,263,4,0,""
198,18,269,1,31,""
198,18,269,4,0,""
198,18,289,3,0,""
198,18,297,2,0,""
198,18,310,1,1,2.0
198,18,332,4,0,""
198,18,347,4,0,""
198,18,355,2,0,""
198,18,355,4,0,""
198,18,366,1,50,""
198,18,366,3,0,""
198,18,371,4,0,""
198,18,372,1,25,""
198,18,372,2,0,""
198,18,373,4,0,""
198,18,375,2,0,""
198,18,386,2,0,""
198,18,389,1,55,""
198,18,399,4,0,""
198,18,413,2,0,""
198,18,432,3,0,""
198,18,492,1,45,""
198,18,492,3,0,""
198,18,496,4,0,""
198,18,511,1,65,""
198,18,511,4,0,""
198,18,555,4,0,""
198,18,590,4,0,""
199,18,8,3,0,""
199,18,29,1,23,""
199,18,33,1,1,6.0
199,18,45,1,5,""
199,18,50,1,19,""
199,18,53,4,0,""
199,18,55,1,9,""
199,18,57,4,0,""
199,18,58,4,0,""
199,18,59,4,0,""
199,18,63,4,0,""
199,18,86,4,0,""
199,18,89,4,0,""
199,18,92,4,0,""
199,18,93,1,14,""
199,18,94,1,45,""
199,18,94,4,0,""
199,18,104,4,0,""
199,18,113,4,0,""
199,18,126,4,0,""
199,18,138,4,0,""
199,18,156,4,0,""
199,18,164,4,0,""
199,18,173,3,0,""
199,18,174,1,1,4.0
199,18,182,4,0,""
199,18,196,3,0,""
199,18,207,1,41,""
199,18,207,4,0,""
199,18,213,4,0,""
199,18,214,4,0,""
199,18,216,4,0,""
199,18,218,4,0,""
199,18,219,4,0,""
199,18,231,3,0,""
199,18,237,1,1,3.0
199,18,237,4,0,""
199,18,240,4,0,""
199,18,241,4,0,""
199,18,244,1,54,""
199,18,244,4,0,""
199,18,247,4,0,""
199,18,258,4,0,""
199,18,263,4,0,""
199,18,264,3,0,""
199,18,271,3,0,""
199,18,277,3,0,""
199,18,278,3,0,""
199,18,280,4,0,""
199,18,281,1,1,5.0
199,18,285,3,0,""
199,18,324,3,0,""
199,18,334,3,0,""
199,18,335,3,0,""
199,18,347,4,0,""
199,18,352,1,28,""
199,18,352,3,0,""
199,18,374,4,0,""
199,18,376,1,49,""
199,18,401,3,0,""
199,18,408,1,1,2.0
199,18,409,3,0,""
199,18,411,4,0,""
199,18,416,4,0,""
199,18,417,1,36,""
199,18,428,1,32,""
199,18,428,3,0,""
199,18,433,4,0,""
199,18,447,4,0,""
199,18,472,3,0,""
199,18,473,4,0,""
199,18,477,3,0,""
199,18,492,3,0,""
199,18,495,3,0,""
199,18,496,4,0,""
199,18,497,4,0,""
199,18,502,3,0,""
199,18,503,4,0,""
199,18,505,1,1,1.0
199,18,505,1,58,""
199,18,511,4,0,""
199,18,523,4,0,""
199,18,525,4,0,""
199,18,590,4,0,""
199,18,673,3,0,""
200,18,45,1,1,1.0
200,18,60,1,28,""
200,18,85,4,0,""
200,18,86,4,0,""
200,18,87,4,0,""
200,18,92,4,0,""
200,18,94,4,0,""
200,18,103,2,0,""
200,18,104,4,0,""
200,18,109,1,14,""
200,18,138,4,0,""
200,18,149,1,1,2.0
200,18,156,4,0,""
200,18,164,4,0,""
200,18,168,4,0,""
200,18,173,3,0,""
200,18,174,2,0,""
200,18,180,1,5,""
200,18,180,2,0,""
200,18,180,3,0,""
200,18,182,4,0,""
200,18,194,2,0,""
200,18,195,1,46,""
200,18,196,3,0,""
200,18,207,4,0,""
200,18,212,1,19,""
200,18,213,4,0,""
200,18,214,4,0,""
200,18,215,3,0,""
200,18,216,4,0,""
200,18,218,4,0,""
200,18,220,1,32,""
200,18,220,3,0,""
200,18,237,4,0,""
200,18,240,4,0,""
200,18,241,4,0,""
200,18,244,4,0,""
200,18,247,1,41,""
200,18,247,4,0,""
200,18,253,3,0,""
200,18,259,4,0,""
200,18,261,4,0,""
200,18,262,2,0,""
200,18,263,4,0,""
200,18,269,4,0,""
200,18,271,3,0,""
200,18,277,3,0,""
200,18,285,2,0,""
200,18,285,3,0,""
200,18,286,2,0,""
200,18,288,1,50,""
200,18,289,3,0,""
200,18,304,3,0,""
200,18,310,1,10,""
200,18,332,4,0,""
200,18,347,4,0,""
200,18,351,3,0,""
200,18,371,1,37,""
200,18,371,4,0,""
200,18,373,4,0,""
200,18,382,2,0,""
200,18,389,2,0,""
200,18,399,4,0,""
200,18,408,1,55,""
200,18,417,2,0,""
200,18,425,2,0,""
200,18,433,4,0,""
200,18,451,4,0,""
200,18,466,2,0,""
200,18,472,2,0,""
200,18,472,3,0,""
200,18,477,3,0,""
200,18,478,3,0,""
200,18,492,3,0,""
200,18,496,4,0,""
200,18,497,4,0,""
200,18,502,3,0,""
200,18,506,1,23,""
200,18,590,4,0,""
200,18,605,4,0,""
201,18,237,1,1,""
201,18,237,4,0,""
202,18,68,1,1,1.0
202,18,194,1,1,4.0
202,18,219,1,1,3.0
202,18,219,4,0,""
202,18,243,1,1,2.0
203,18,13,2,0,""
203,18,23,1,14,""
203,18,24,2,0,""
203,18,33,1,1,4.0
203,18,36,2,0,""
203,18,45,1,1,5.0
203,18,60,1,19,""
203,18,85,4,0,""
203,18,86,4,0,""
203,18,87,4,0,""
203,18,89,4,0,""
203,18,92,4,0,""
203,18,93,1,1,6.0
203,18,94,1,50,""
203,18,94,4,0,""
203,18,97,1,23,""
203,18,104,4,0,""
203,18,113,4,0,""
203,18,115,4,0,""
203,18,133,2,0,""
203,18,138,4,0,""
203,18,156,4,0,""
203,18,164,4,0,""
203,18,168,4,0,""
203,18,173,3,0,""
203,18,182,4,0,""
203,18,193,2,0,""
203,18,207,4,0,""
203,18,212,2,0,""
203,18,213,4,0,""
203,18,214,4,0,""
203,18,216,4,0,""
203,18,218,4,0,""
203,18,226,1,41,""
203,18,231,3,0,""
203,18,237,4,0,""
203,18,240,4,0,""
203,18,241,4,0,""
203,18,242,1,37,""
203,18,243,2,0,""
203,18,244,4,0,""
203,18,247,4,0,""
203,18,248,2,0,""
203,18,251,2,0,""
203,18,253,3,0,""
203,18,263,4,0,""
203,18,271,3,0,""
203,18,273,2,0,""
203,18,277,2,0,""
203,18,277,3,0,""
203,18,278,3,0,""
203,18,285,2,0,""
203,18,285,3,0,""
203,18,290,2,0,""
203,18,304,3,0,""
203,18,310,1,1,3.0
203,18,316,1,5,""
203,18,324,3,0,""
203,18,347,4,0,""
203,18,351,3,0,""
203,18,356,3,0,""
203,18,372,1,10,""
203,18,384,1,1,1.0
203,18,385,1,1,2.0
203,18,412,4,0,""
203,18,417,1,46,""
203,18,428,1,32,""
203,18,428,3,0,""
203,18,433,4,0,""
203,18,447,4,0,""
203,18,451,4,0,""
203,18,458,1,28,""
203,18,473,4,0,""
203,18,477,3,0,""
203,18,492,3,0,""
203,18,496,4,0,""
203,18,497,4,0,""
203,18,502,3,0,""
203,18,523,4,0,""
203,18,526,4,0,""
203,18,590,4,0,""
203,18,605,4,0,""
203,18,678,2,0,""
203,18,706,2,0,""
203,18,707,3,0,""
204,18,33,1,1,1.0
204,18,36,1,12,""
204,18,38,1,45,""
204,18,38,2,0,""
204,18,42,2,0,""
204,18,68,2,0,""
204,18,76,4,0,""
204,18,89,4,0,""
204,18,92,4,0,""
204,18,104,4,0,""
204,18,113,4,0,""
204,18,115,4,0,""
204,18,117,1,20,""
204,18,120,1,6,""
204,18,129,2,0,""
204,18,153,1,34,""
204,18,153,4,0,""
204,18,156,4,0,""
204,18,157,4,0,""
204,18,164,4,0,""
204,18,173,3,0,""
204,18,175,2,0,""
204,18,182,1,1,2.0
204,18,182,4,0,""
204,18,191,1,28,""
204,18,201,4,0,""
204,18,202,3,0,""
204,18,203,2,0,""
204,18,207,4,0,""
204,18,213,4,0,""
204,18,214,4,0,""
204,18,216,4,0,""
204,18,218,4,0,""
204,18,220,3,0,""
204,18,229,1,17,""
204,18,237,4,0,""
204,18,241,4,0,""
204,18,263,4,0,""
204,18,279,2,0,""
204,18,317,4,0,""
204,18,328,2,0,""
204,18,334,1,39,""
204,18,334,3,0,""
204,18,356,3,0,""
204,18,360,1,42,""
204,18,360,4,0,""
204,18,363,1,23,""
204,18,371,1,31,""
204,18,371,4,0,""
204,18,379,2,0,""
204,18,390,2,0,""
204,18,446,2,0,""
204,18,446,3,0,""
204,18,450,1,9,""
204,18,450,3,0,""
204,18,474,4,0,""
204,18,496,4,0,""
204,18,523,4,0,""
204,18,529,3,0,""
204,18,590,4,0,""
205,18,33,1,1,7.0
205,18,36,1,12,""
205,18,38,1,50,""
205,18,63,4,0,""
205,18,76,4,0,""
205,18,89,4,0,""
205,18,92,4,0,""
205,18,104,4,0,""
205,18,113,4,0,""
205,18,115,4,0,""
205,18,117,1,20,""
205,18,120,1,1,9.0
205,18,120,1,6,""
205,18,153,1,36,""
205,18,153,4,0,""
205,18,156,4,0,""
205,18,157,4,0,""
205,18,164,4,0,""
205,18,173,3,0,""
205,18,182,1,1,8.0
205,18,182,4,0,""
205,18,191,1,28,""
205,18,192,1,1,4.0
205,18,192,1,60,""
205,18,201,4,0,""
205,18,202,3,0,""
205,18,207,4,0,""
205,18,213,4,0,""
205,18,214,4,0,""
205,18,216,4,0,""
205,18,218,4,0,""
205,18,220,3,0,""
205,18,229,1,17,""
205,18,237,4,0,""
205,18,241,4,0,""
205,18,263,4,0,""
205,18,317,4,0,""
205,18,324,3,0,""
205,18,334,1,42,""
205,18,334,3,0,""
205,18,335,3,0,""
205,18,356,3,0,""
205,18,360,1,46,""
205,18,360,4,0,""
205,18,363,1,23,""
205,18,371,1,32,""
205,18,371,4,0,""
205,18,390,1,1,6.0
205,18,393,1,1,5.0
205,18,393,1,56,""
205,18,393,3,0,""
205,18,397,4,0,""
205,18,416,4,0,""
205,18,429,1,0,1.0
205,18,429,1,1,1.0
205,18,430,4,0,""
205,18,446,3,0,""
205,18,450,1,1,10.0
205,18,450,1,9,""
205,18,450,3,0,""
205,18,474,4,0,""
205,18,475,1,0,2.0
205,18,475,1,1,2.0
205,18,477,3,0,""
205,18,484,1,1,3.0
205,18,484,1,64,""
205,18,496,4,0,""
205,18,502,3,0,""
205,18,521,4,0,""
205,18,523,4,0,""
205,18,529,3,0,""
205,18,590,4,0,""
205,18,673,3,0,""
206,18,20,3,0,""
206,18,29,2,0,""
206,18,34,1,21,""
206,18,36,1,28,""
206,18,38,1,38,""
206,18,44,2,0,""
206,18,53,4,0,""
206,18,58,4,0,""
206,18,59,4,0,""
206,18,76,4,0,""
206,18,85,4,0,""
206,18,86,4,0,""
206,18,87,4,0,""
206,18,89,4,0,""
206,18,91,1,33,""
206,18,92,4,0,""
206,18,97,2,0,""
206,18,99,1,1,1.0
206,18,103,1,11,""
206,18,104,4,0,""
206,18,111,1,1,2.0
206,18,117,2,0,""
206,18,126,4,0,""
206,18,137,1,36,""
206,18,138,4,0,""
206,18,156,4,0,""
206,18,157,4,0,""
206,18,164,4,0,""
206,18,168,4,0,""
206,18,173,2,0,""
206,18,173,3,0,""
206,18,174,2,0,""
206,18,175,1,51,""
206,18,180,1,6,""
206,18,180,3,0,""
206,18,182,4,0,""
206,18,189,1,13,""
206,18,203,1,48,""
206,18,205,1,3,""
206,18,207,4,0,""
206,18,213,4,0,""
206,18,214,2,0,""
206,18,214,4,0,""
206,18,216,4,0,""
206,18,218,4,0,""
206,18,220,3,0,""
206,18,228,1,8,""
206,18,231,3,0,""
206,18,237,4,0,""
206,18,240,4,0,""
206,18,241,4,0,""
206,18,244,4,0,""
206,18,246,1,18,""
206,18,246,2,0,""
206,18,247,4,0,""
206,18,263,4,0,""
206,18,277,2,0,""
206,18,277,3,0,""
206,18,281,1,16,""
206,18,283,1,41,""
206,18,283,3,0,""
206,18,290,2,0,""
206,18,310,2,0,""
206,18,317,4,0,""
206,18,347,4,0,""
206,18,351,3,0,""
206,18,352,3,0,""
206,18,355,1,26,""
206,18,355,4,0,""
206,18,360,4,0,""
206,18,376,2,0,""
206,18,387,3,0,""
206,18,398,4,0,""
206,18,401,3,0,""
206,18,403,1,43,""
206,18,407,1,46,""
206,18,428,3,0,""
206,18,446,3,0,""
206,18,451,4,0,""
206,18,489,1,31,""
206,18,496,4,0,""
206,18,506,2,0,""
206,18,523,4,0,""
206,18,528,4,0,""
206,18,529,1,23,""
206,18,529,3,0,""
206,18,590,4,0,""
206,18,707,3,0,""
207,18,12,1,55,""
207,18,13,2,0,""
207,18,14,1,50,""
207,18,14,4,0,""
207,18,17,2,0,""
207,18,28,1,4,""
207,18,38,2,0,""
207,18,40,1,1,""
207,18,68,2,0,""
207,18,89,4,0,""
207,18,92,4,0,""
207,18,97,2,0,""
207,18,98,1,13,""
207,18,103,1,35,""
207,18,104,4,0,""
207,18,106,1,7,""
207,18,156,4,0,""
207,18,157,4,0,""
207,18,163,1,27,""
207,18,164,4,0,""
207,18,168,4,0,""
207,18,173,3,0,""
207,18,182,4,0,""
207,18,185,1,19,""
207,18,188,4,0,""
207,18,201,4,0,""
207,18,206,4,0,""
207,18,207,4,0,""
207,18,210,1,16,""
207,18,211,4,0,""
207,18,213,4,0,""
207,18,214,4,0,""
207,18,216,4,0,""
207,18,218,4,0,""
207,18,226,2,0,""
207,18,231,3,0,""
207,18,232,2,0,""
207,18,237,4,0,""
207,18,240,4,0,""
207,18,241,4,0,""
207,18,259,4,0,""
207,18,263,4,0,""
207,18,269,4,0,""
207,18,280,4,0,""
207,18,282,1,10,""
207,18,282,3,0,""
207,18,317,4,0,""
207,18,327,1,45,""
207,18,328,2,0,""
207,18,332,4,0,""
207,18,342,2,0,""
207,18,355,4,0,""
207,18,364,2,0,""
207,18,366,3,0,""
207,18,369,1,30,""
207,18,369,4,0,""
207,18,371,4,0,""
207,18,374,4,0,""
207,18,379,2,0,""
207,18,397,4,0,""
207,18,398,4,0,""
207,18,399,4,0,""
207,18,400,2,0,""
207,18,401,3,0,""
207,18,404,1,40,""
207,18,404,4,0,""
207,18,414,3,0,""
207,18,431,2,0,""
207,18,432,3,0,""
207,18,440,2,0,""
207,18,444,4,0,""
207,18,446,3,0,""
207,18,450,3,0,""
207,18,474,4,0,""
207,18,496,4,0,""
207,18,512,1,22,""
207,18,512,4,0,""
207,18,523,4,0,""
207,18,590,4,0,""
207,18,675,3,0,""
208,18,20,1,1,7.0
208,18,20,3,0,""
208,18,21,1,28,""
208,18,33,1,1,5.0
208,18,38,1,49,""
208,18,46,4,0,""
208,18,63,4,0,""
208,18,88,1,7,""
208,18,89,4,0,""
208,18,91,1,43,""
208,18,92,4,0,""
208,18,99,1,13,""
208,18,103,1,31,""
208,18,104,4,0,""
208,18,106,1,1,6.0
208,18,153,4,0,""
208,18,156,4,0,""
208,18,157,1,34,""
208,18,157,4,0,""
208,18,164,4,0,""
208,18,173,3,0,""
208,18,174,1,4,""
208,18,182,4,0,""
208,18,201,1,52,""
208,18,201,4,0,""
208,18,207,4,0,""
208,18,213,4,0,""
208,18,214,4,0,""
208,18,216,4,0,""
208,18,218,4,0,""
208,18,225,1,25,""
208,18,231,1,40,""
208,18,231,3,0,""
208,18,237,4,0,""
208,18,241,4,0,""
208,18,242,1,37,""
208,18,244,4,0,""
208,18,259,4,0,""
208,18,263,4,0,""
208,18,267,4,0,""
208,18,269,4,0,""
208,18,300,1,1,4.0
208,18,317,1,10,""
208,18,317,4,0,""
208,18,335,3,0,""
208,18,360,1,20,""
208,18,360,4,0,""
208,18,371,4,0,""
208,18,393,3,0,""
